bat_mxn,Porcentage,Time
7.11,0.0,05:59:35
7.11,0.0,06:00:07
7.11,0.0,06:00:40
7.11,0.0,06:01:13
7.12,0.14064698,06:01:46
7.14,0.28089888,06:02:19
7.14,0.0,06:02:52
7.14,0.0,06:03:24
7.14,0.0,06:03:57
7.14,0.0,06:04:30
7.14,0.0,06:05:03
7.14,0.0,06:05:36
7.14,0.0,06:06:09
7.14,0.0,06:06:42
7.14,0.0,06:07:14
7.14,0.0,06:07:47
7.14,0.0,06:08:20
7.14,0.0,06:08:52
7.14,0.0,06:09:25
7.14,0.0,06:09:58
7.14,0.0,06:10:31
7.05,-1.2605042,06:11:03
7.17,1.70212766,06:11:37
7.17,0.0,06:12:09
7.17,0.0,06:12:43
7.17,0.0,06:13:16
7.17,0.0,06:13:49
7.17,0.0,06:14:21
7.17,0.0,06:14:54
7.17,0.0,06:15:28
7.17,0.0,06:16:01
7.17,0.0,06:16:34
7.17,0.0,06:17:07
7.17,0.0,06:17:40
7.17,0.0,06:18:13
7.17,0.0,06:18:46
7.17,0.0,06:19:19
7.17,0.0,06:19:52
7.17,0.0,06:20:24
7.17,0.0,06:20:57
7.17,0.0,06:21:30
7.17,0.0,06:22:03
7.17,0.0,06:22:35
7.17,0.0,06:23:08
7.17,0.0,06:23:41
7.17,0.0,06:24:14
7.17,0.0,06:24:47
7.17,0.0,06:25:19
7.17,0.0,06:25:53
7.17,0.0,06:26:26
7.17,0.0,06:26:58
7.17,0.0,06:27:32
7.17,0.0,06:28:05
7.17,0.0,06:28:39
7.17,0.0,06:29:12
7.17,0.0,06:29:44
7.17,0.0,06:30:18
7.17,0.0,06:30:51
7.17,0.0,06:31:24
7.17,0.0,06:31:57
7.17,0.0,06:32:31
7.17,0.0,06:33:04
7.17,0.0,06:33:37
7.17,0.0,06:34:10
7.17,0.0,06:34:43
7.17,0.0,06:35:16
7.17,0.0,06:35:48
7.17,0.0,06:36:22
7.17,0.0,06:36:55
7.17,0.0,06:37:27
7.17,0.0,06:38:00
7.17,0.0,06:38:34
7.17,0.0,06:39:07
7.17,0.0,06:39:41
7.17,0.0,06:40:13
7.17,0.0,06:40:47
7.17,0.0,06:41:19
7.17,0.0,06:41:53
7.17,0.0,06:42:26
7.16,-0.13947001,06:42:58
7.16,0.0,06:43:31
7.16,0.0,06:44:04
7.16,0.0,06:44:37
7.16,0.0,06:45:10
7.16,0.0,06:45:44
7.16,0.0,06:46:16
7.16,0.0,06:46:49
7.17,0.1396648,06:47:22
7.17,0.0,06:47:55
7.17,0.0,06:48:28
7.17,0.0,06:49:01
7.17,0.0,06:49:34
7.17,0.0,06:50:07
7.17,0.0,06:50:41
7.17,0.0,06:51:14
7.17,0.0,06:51:47
7.17,0.0,06:52:20
7.17,0.0,06:52:53
7.17,0.0,06:53:26
7.18,0.13947001,06:53:59
